Quantidade_Retweets,Quantidade_Likes,Quantidade_Publicacoes,MACRO
12.659228901412016,14.75734661193942,6.186208623900494,NT
8.704502289721232,10.589056087572523,2.995732273553991,SP
9.782167017299573,11.669775355790513,3.7612001156935624,NF
5.62040086571715,5.932245187448011,0.0,
11.468660048672213,13.422707941059274,4.663439094112067,NF
5.402677381872279,7.742835955430749,0.0,
6.0063531596017325,5.908082938168931,0.0,
5.43372200355424,6.645090969505644,0.0,
9.07383312732152,11.21388580527766,3.4657359027997265,NF
11.762212283483509,12.125166231636449,2.6390573296152584,NF
10.387301627055269,10.138085253895454,4.672828834461906,SP
11.97918459231098,13.76250738150859,5.407171771460119,NT
6.918695219020472,6.964135612418245,0.6931471805599453,
7.456454555176209,9.054154288786854,1.0986122886681098,
11.50492353475117,13.654741860622106,5.318119993844216,NT
10.944735523814668,12.782935978589375,3.367295829986474,NF
7.113142108707088,8.716863386544805,1.3862943611198906,NF
9.369052063131004,11.26045608427419,3.367295829986474,NT
10.39488567863602,11.66708757330361,4.382026634673881,NT
12.012730585452754,13.818607756688749,5.4680601411351315,NF
8.683554728631462,10.058823244245096,2.4849066497880004,NF
7.656337166430183,9.757305042358047,2.0794415416798357,NF
5.44673737166631,6.259581464064923,0.0,
10.288783966353765,12.148920114025865,2.6390573296152584,NT
11.88399234635594,12.745517795604693,3.2188758248682006,SP
7.135687347028144,8.776321456449958,1.3862943611198906,NF
8.995536944936974,10.552055689698106,3.4339872044851463,NF
8.398184404834035,8.709630081951286,2.833213344056216,NT
6.042632833682381,5.529429087511423,0.0,
5.1298987149230735,5.652489180268651,0.0,
4.8283137373023015,5.111987788356544,0.0,
6.327936783729195,5.739792912179234,0.0,
5.0689042022202315,7.267525427828172,0.0,
7.365180126021013,9.47378098005493,1.0986122886681098,
9.698552220870587,11.014621121757909,4.04305126783455,NT
10.094479743833253,11.404850156483693,2.8903717578961645,NF
8.850230965588816,10.574261304119181,2.9444389791664403,SJ
5.5134287461649825,6.483107351457199,0.0,
8.90815361332152,10.784544811638616,3.295836866004329,NF
10.105693432635459,11.455571737940254,3.5263605246161616,NF
7.796880342783522,9.0953783535065,1.6094379124341003,NF
11.689220565768332,13.76172890702602,5.5254529391317835,NT
5.777652323222656,5.905361848054571,0.0,
9.210840247017833,8.9445502459405,0.0,
9.18266080286944,11.42712789647147,3.091042453358316,NF
8.387995252944556,10.380342656730965,2.772588722239781,SJ
7.812782818577581,9.696770838907451,2.0794415416798357,NF
5.7430031878094825,7.338888133838879,0.0,
7.905072849498666,7.252762418053187,1.6094379124341003,NF
6.849066282633458,8.537387898701757,1.6094379124341003,NF
5.365976015021851,4.812184355372417,0.0,
6.234410725718371,8.429454277108231,0.6931471805599453,
5.755742213586912,6.180016653652572,0.0,
6.784457062637643,6.872128101338986,0.6931471805599453,
9.524128691512443,11.389751675273558,3.912023005428146,NT
8.869257522797287,8.871084263978354,1.791759469228055,NF
7.515889085215125,7.783224016336037,0.0,
9.190137664658664,10.763419550740899,3.091042453358316,NF
6.949856455000773,9.109303827798412,1.6094379124341003,NF
9.25540933534376,11.147152112903377,3.5263605246161616,NT
10.920871708970335,12.786233082314446,4.727387818712341,NF
10.372115235601932,12.232402940776204,3.8501476017100584,NF
10.908320156261581,12.97035140890269,4.700480365792417,NF
5.820082930352362,5.934894195619588,0.0,
6.259581464064923,6.171700597410915,0.0,
6.311734809152915,8.223090551161533,1.0986122886681098,
9.337149218839878,11.129979878291934,3.6375861597263857,NF
7.1693500166706,8.754476306284166,1.791759469228055,NT
8.270781013162674,9.678717679477334,2.5649493574615367,NF
6.776506992372183,8.392989587956931,1.0986122886681098,NF
9.7997368515422,12.151014377779969,4.0943445622221,SJ
7.708859601047175,9.517383797906584,2.0794415416798357,NF
8.340456012916183,9.665357258913595,2.5649493574615367,NF
8.25088114470065,9.871532381294577,1.9459101490553132,NF
6.5722825426940075,7.765569081097317,0.6931471805599453,
5.53338948872752,7.167809184316444,0.0,
8.765770543987257,10.6361678974314,3.1780538303479458,NF
6.0112671744041615,7.4673710669175595,0.0,
6.836259277277067,8.19118600464279,0.6931471805599453,
6.421622267806518,8.436416881388949,0.6931471805599453,
6.7357800142423265,8.291045131081729,1.3862943611198906,NF
6.066108090103747,5.384495062789089,0.0,
12.05583098219963,13.481231514535661,4.882801922586371,NF
7.8013913202914855,9.75021981613291,1.791759469228055,NT
6.584791392385716,8.477620416296414,1.3862943611198906,NF
8.317033476492403,10.489800910432063,2.3978952727983707,NF
7.526717561352706,8.613593685702552,1.3862943611198906,NF
6.061456918928017,6.863803391452954,0.0,
8.876544550558378,8.76795190976342,2.772588722239781,NF
4.890349128221754,5.438079308923196,0.0,
6.664409020350408,7.926241523170962,0.0,
5.030437921392435,6.532334292222349,0.0,
5.942799375126701,5.976350909297934,0.6931471805599453,
5.442417710521793,6.710523109452428,0.0,
6.812345094177479,8.596558746796978,0.6931471805599453,
6.504288173536645,8.307212626628308,0.6931471805599453,
10.176943917723927,12.20161271480808,4.02535169073515,NF
6.62273632394984,5.552959584921617,0.6931471805599453,
6.16541785423142,5.003946305945459,0.0,
8.675563527387679,10.050613617426421,2.70805020110221,NT
6.47543271670409,6.089044875446846,0.0,
5.176149732573829,6.650279048587422,0.0,
5.662960480135946,5.68697535633982,0.0,
6.897704943128636,8.971067438732089,1.3862943611198906,NF
7.794411205726601,9.494014423030425,2.302585092994046,NF
